CustomerKey	GeographyKey	CustomerAlternateKey	Title	FirstName	MiddleName	LastName	NameStyle	BirthDate	MaritalStatus	Suffix	Gender	EmailAddress	YearlyIncome	TotalChildren	NumberChildrenAtHome	EnglishEducation	SpanishEducation	FrenchEducation	EnglishOccupation	SpanishOccupation	FrenchOccupation	HouseOwnerFlag	NumberCarsOwned	AddressLine1	AddressLine2	Phone	DateFirstPurchase	CommuteDistance
11369	29	AW00011369	NULL	Ashlee	D	Tang	0	1978-08-04	M	NULL	F	ashlee11@adventure-works.com	20000.00	0	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	0	0	4111 Vista Diablo	NULL	1 (11) 500 555-0187	2008-01-06	0-1 Miles
11370	38	AW00011370	NULL	Alicia	NULL	Xu	0	1978-04-01	M	NULL	F	alicia3@adventure-works.com	20000.00	0	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	1	0	3743 Grenadine Way	NULL	1 (11) 500 555-0113	2008-01-14	0-1 Miles
11371	26	AW00011371	NULL	Lacey	C	Jai	0	1978-05-27	M	NULL	F	lacey1@adventure-works.com	20000.00	0	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	1	0	6208 Prestwick Dr.	NULL	1 (11) 500 555-0149	2008-05-10	0-1 Miles
11372	20	AW00011372	NULL	Wendy	H	Romero	0	1978-05-15	S	NULL	F	wendy8@adventure-works.com	20000.00	0	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	1	0	24 San Vincente Drive	NULL	1 (11) 500 555-0114	2005-12-08	0-1 Miles
11373	135	AW00011373	NULL	Carly	H	Luo	0	1943-09-20	M	NULL	F	carly5@adventure-works.com	30000.00	1	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	1	0	Hellweg 4644	NULL	1 (11) 500 555-0138	2008-02-28	0-1 Miles
11374	162	AW00011374	NULL	Jimmy	M	Ortega	0	1943-06-28	S	NULL	M	jimmy26@adventure-works.com	30000.00	1	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	1	0	Postfach 11 11 22	NULL	1 (11) 500 555-0183	2007-10-17	0-1 Miles
11375	240	AW00011375	NULL	Francisco	NULL	Martinez	0	1943-05-09	M	NULL	M	francisco19@adventure-works.com	30000.00	1	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	1	0	5508 Glenmount Dr.	NULL	1 (11) 500 555-0119	2008-04-19	0-1 Miles
11376	268	AW00011376	NULL	Lance	NULL	Vazquez	0	1943-06-10	S	NULL	M	lance14@adventure-works.com	40000.00	1	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	9159 Shepberry Court	NULL	1 (11) 500 555-0112	2008-04-17	0-1 Miles
11377	161	AW00011377	Mr.	David	R.	Robinett	0	1961-02-23	M	NULL	M	david22@adventure-works.com	30000.00	4	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	Pappelallee 6667	NULL	238-555-0100	2007-09-01	0-1 Miles
11378	184	AW00011378	NULL	Shannon	NULL	Liang	0	1960-05-22	S	NULL	F	shannon15@adventure-works.com	10000.00	1	1	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	0	1	7445 Meaham Drive	NULL	1 (11) 500 555-0159	2007-04-20	2-5 Miles
11379	214	AW00011379	NULL	Gary	NULL	Vazquez	0	1959-11-18	M	NULL	M	gary25@adventure-works.com	10000.00	1	1	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	1	1	5, rue de la Cavalerie	NULL	1 (11) 500 555-0130	2007-04-05	2-5 Miles
11380	175	AW00011380	NULL	Mitchell	L	Kumar	0	1959-03-02	S	NULL	M	mitchell7@adventure-works.com	20000.00	2	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	1	1	Husemann Straße 6464	NULL	1 (11) 500 555-0119	2006-04-13	1-2 Miles
11381	249	AW00011381	NULL	Meredith	NULL	Raman	0	1959-08-22	M	NULL	F	meredith11@adventure-works.com	20000.00	2	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	1	1	6092 Chestnut	NULL	1 (11) 500 555-0162	2005-12-13	2-5 Miles
11382	189	AW00011382	NULL	Edward	NULL	Patterson	0	1958-01-19	M	NULL	M	edward59@adventure-works.com	20000.00	2	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	1	1	211, avenue Foch	NULL	1 (11) 500 555-0118	2007-05-07	2-5 Miles
11383	206	AW00011383	NULL	Marie	NULL	Gill	0	1960-08-28	M	NULL	F	marie37@adventure-works.com	30000.00	3	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	571, rue Malar	NULL	1 (11) 500 555-0192	2008-07-04	0-1 Miles
11384	211	AW00011384	NULL	Tiffany	E	Wang	0	1960-10-16	M	NULL	F	tiffany1@adventure-works.com	30000.00	3	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	1	0	5, rue Malar	NULL	1 (11) 500 555-0192	2008-02-03	0-1 Miles
11385	279	AW00011385	NULL	Miguel	C	Allen	0	1960-08-11	S	NULL	M	miguel24@adventure-works.com	30000.00	3	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	1	0	6834 Violetta	NULL	1 (11) 500 555-0128	2008-01-07	0-1 Miles
11386	127	AW00011386	NULL	Jaclyn	NULL	Cai	0	1960-11-05	M	NULL	F	jaclyn22@adventure-works.com	30000.00	3	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	1	0	Postfach 55 00 00	NULL	1 (11) 500 555-0164	2008-05-05	0-1 Miles
11387	238	AW00011387	NULL	Megan	C	Ramirez	0	1959-06-02	S	NULL	F	megan44@adventure-works.com	40000.00	3	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	507 Sahara Drive	NULL	1 (11) 500 555-0192	2006-01-26	0-1 Miles
11388	279	AW00011388	NULL	Joseph	NULL	Martin	0	1959-07-24	M	NULL	M	joseph21@adventure-works.com	40000.00	3	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	7028 San Gabriel Dr.	NULL	1 (11) 500 555-0143	2006-01-03	0-1 Miles
11389	130	AW00011389	NULL	Karl	J	Shan	0	1970-04-24	S	NULL	M	karl11@adventure-works.com	10000.00	1	1	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	0	1	Nollendorfplatz 48	NULL	1 (11) 500 555-0198	2008-05-20	2-5 Miles
11390	208	AW00011390	NULL	Christine	J	Raji	0	1970-10-19	S	NULL	F	christine16@adventure-works.com	10000.00	1	1	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	0	1	11, boulevard Tremblay	NULL	1 (11) 500 555-0153	2008-05-10	2-5 Miles
11391	135	AW00011391	NULL	Lindsay	T	Xie	0	1970-12-27	S	NULL	F	lindsay3@adventure-works.com	10000.00	2	2	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	1	0	Am Grossen Dern 4624	NULL	1 (11) 500 555-0115	2008-04-28	0-1 Miles
11392	131	AW00011392	NULL	Willie	NULL	Zhao	0	1970-02-07	S	NULL	M	willie8@adventure-works.com	10000.00	2	2	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	1	0	Königstr 282	NULL	1 (11) 500 555-0120	2007-09-30	0-1 Miles
11393	182	AW00011393	NULL	Kurt	B	Pal	0	1969-01-17	S	NULL	M	kurt12@adventure-works.com	10000.00	2	2	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	1	0	55, avenue de l´ Union Centrale	NULL	1 (11) 500 555-0117	2008-01-17	0-1 Miles
11394	259	AW00011394	NULL	George	NULL	McDonald	0	1969-10-23	S	NULL	M	george13@adventure-works.com	10000.00	2	2	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	1	0	9186 West Boyd Rd.	NULL	1 (11) 500 555-0150	2006-01-04	0-1 Miles
11395	118	AW00011395	NULL	Beth	C	Gutierrez	0	1970-10-18	S	NULL	F	beth13@adventure-works.com	30000.00	0	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	1	0	Rehstr 1346	NULL	1 (11) 500 555-0110	2006-05-17	0-1 Miles
11396	175	AW00011396	NULL	Ian	G	Lopez	0	1969-10-05	M	NULL	M	ian27@adventure-works.com	10000.00	2	2	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	0	1	Zur Lindung 6	NULL	1 (11) 500 555-0182	2008-04-28	0-1 Miles
11397	197	AW00011397	NULL	Latoya	R	Shan	0	1969-06-04	S	NULL	F	latoya9@adventure-works.com	20000.00	0	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	0	1	Attaché de Presse	NULL	1 (11) 500 555-0122	2008-01-08	0-1 Miles
11398	261	AW00011398	NULL	Colin	N	Nath	0	1969-09-09	S	NULL	M	colin41@adventure-works.com	30000.00	0	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	1	0	8900 Escobar	NULL	1 (11) 500 555-0115	2006-01-03	0-1 Miles
11399	202	AW00011399	NULL	Brenda	F	Mehta	0	1969-08-04	S	NULL	F	brenda17@adventure-works.com	30000.00	1	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	1	0	11, avenue du Port	NULL	1 (11) 500 555-0155	2007-10-15	0-1 Miles
11400	251	AW00011400	NULL	Franklin	NULL	Raji	0	1969-04-19	S	NULL	M	franklin38@adventure-works.com	40000.00	0	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	3477 Mt. Washington Way	NULL	1 (11) 500 555-0180	2006-01-15	0-1 Miles
11401	204	AW00011401	NULL	Linda	NULL	Navarro	0	1969-08-26	M	NULL	F	linda25@adventure-works.com	40000.00	0	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	6, route de Marseille	NULL	1 (11) 500 555-0189	2007-05-01	0-1 Miles
11402	183	AW00011402	NULL	Kelli	R	Cai	0	1969-11-20	M	NULL	F	kelli21@adventure-works.com	40000.00	0	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	1216, place de la Concorde	NULL	1 (11) 500 555-0145	2007-05-11	0-1 Miles
11403	179	AW00011403	NULL	Nancy	NULL	Schmidt	0	1969-01-09	S	NULL	F	nancy13@adventure-works.com	40000.00	0	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	340, boulevard d´Albi	NULL	1 (11) 500 555-0150	2007-05-01	0-1 Miles
11404	133	AW00011404	NULL	Megan	E	Taylor	0	1952-01-01	S	NULL	F	megan12@adventure-works.com	10000.00	3	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	0	2	Berliner Platz 43	NULL	1 (11) 500 555-0178	2007-08-14	0-1 Miles
11405	143	AW00011405	NULL	Bonnie	NULL	Goel	0	1952-02-17	S	NULL	F	bonnie25@adventure-works.com	10000.00	3	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	0	2	Carlsplatz 89	NULL	1 (11) 500 555-0143	2007-10-02	0-1 Miles
11406	199	AW00011406	NULL	Latoya	L	Xu	0	1952-07-03	M	NULL	F	latoya4@adventure-works.com	20000.00	2	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	1	1	101, rue de Terre Neuve	NULL	1 (11) 500 555-0141	2007-05-08	2-5 Miles
11407	170	AW00011407	NULL	Mario	NULL	She	0	1952-04-02	M	NULL	M	mario0@adventure-works.com	20000.00	2	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	1	1	Conesweg 720	NULL	1 (11) 500 555-0156	2007-12-25	0-1 Miles
11408	257	AW00011408	NULL	Darren	M	Gill	0	1953-05-14	M	NULL	M	darren36@adventure-works.com	10000.00	2	1	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	0	2	8132 Twincreek Ct	NULL	1 (11) 500 555-0166	2007-09-06	0-1 Miles
11409	208	AW00011409	NULL	Jacqueline	H	Hayes	0	1968-03-05	S	NULL	F	jacqueline23@adventure-works.com	10000.00	2	2	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	1	1	33, rue Georges-Clémenceau	NULL	1 (11) 500 555-0162	2007-05-21	0-1 Miles
11410	201	AW00011410	NULL	Maurice	NULL	Goel	0	1968-08-25	M	NULL	M	maurice20@adventure-works.com	20000.00	1	1	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	1	0	15, avenue de la Gare	NULL	1 (11) 500 555-0179	2007-05-17	2-5 Miles
11411	121	AW00011411	NULL	Devin	A	Ross	0	1954-02-12	M	NULL	M	devin69@adventure-works.com	80000.00	3	2	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	0	1	Postenweg 2428	NULL	1 (11) 500 555-0172	2008-02-05	2-5 Miles
11412	121	AW00011412	NULL	Sydney	S	Bryant	0	1954-04-09	S	NULL	F	sydney40@adventure-works.com	80000.00	4	2	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	1	1	Postfach 99 92 92	NULL	1 (11) 500 555-0156	2006-05-08	10+ Miles
11413	238	AW00011413	NULL	Megan	L	Stewart	0	1954-04-15	M	NULL	F	megan27@adventure-works.com	80000.00	4	2	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	0	1	8192 Seagull Court	NULL	1 (11) 500 555-0116	2006-02-10	2-5 Miles
11414	241	AW00011414	NULL	Ian	NULL	Richardson	0	1954-03-18	S	NULL	M	ian76@adventure-works.com	80000.00	4	2	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	1	1	726 W. Buchanan Rd.	NULL	1 (11) 500 555-0119	2006-02-13	10+ Miles
11415	127	AW00011415	NULL	Randy	H	She	0	1944-06-05	S	NULL	M	randy25@adventure-works.com	90000.00	5	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	0	2	Roßstr 5538	NULL	1 (11) 500 555-0141	2008-02-17	10+ Miles
11416	185	AW00011416	NULL	Katrina	NULL	Becker	0	1945-03-19	M	NULL	F	katrina19@adventure-works.com	60000.00	3	1	Partial High School	Educación secundaria (en curso)	Niveau bac	Skilled Manual	Obrero especializado	Technicien	1	4	8205, rue Malar	NULL	1 (11) 500 555-0153	2007-05-11	2-5 Miles
11417	222	AW00011417	NULL	Lacey	C	Zheng	0	1945-02-26	M	NULL	F	lacey32@adventure-works.com	70000.00	5	1	High School	Educación secundaria	Bac + 2	Professional	Profesional	Cadre	1	2	4, rue de Linois	NULL	1 (11) 500 555-0174	2007-05-08	10+ Miles
11418	160	AW00011418	NULL	Rafael	J	Hu	0	1945-02-09	S	NULL	M	rafael20@adventure-works.com	90000.00	5	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	0	2	Zeiter Weg 7765	NULL	1 (11) 500 555-0159	2008-06-19	10+ Miles
11419	273	AW00011419	NULL	Kyle	D	Scott	0	1945-02-18	M	NULL	M	kyle43@adventure-works.com	150000.00	3	4	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	1	4	9381 Alpine Rd.	NULL	1 (11) 500 555-0178	2007-09-13	0-1 Miles
11420	189	AW00011420	NULL	Jordan	C	Turner	0	1946-07-12	M	NULL	M	jordan59@adventure-works.com	100000.00	2	3	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	4	100, rue Maillard	NULL	1 (11) 500 555-0176	2007-05-05	10+ Miles
11421	172	AW00011421	NULL	Amy	C	Sun	0	1946-07-19	M	NULL	F	amy19@adventure-works.com	110000.00	3	4	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	4	Am Karlshof 2500	NULL	1 (11) 500 555-0111	2006-05-06	5-10 Miles
11422	268	AW00011422	NULL	Dustin	F	Deng	0	1946-09-01	M	NULL	M	dustin1@adventure-works.com	170000.00	4	4	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	3	8185 Sol Street	NULL	1 (11) 500 555-0168	2006-02-22	5-10 Miles
11423	147	AW00011423	NULL	Jasmine	NULL	Stewart	0	1954-11-05	M	NULL	F	jasmine22@adventure-works.com	80000.00	4	2	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	0	1	Heidestieg Straße 8224	NULL	1 (11) 500 555-0165	2006-06-12	2-5 Miles
11424	164	AW00011424	NULL	Pamela	S	Garcia	0	1953-12-07	M	NULL	F	pamela18@adventure-works.com	80000.00	4	2	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	1	2	Postfach 11 09 99	NULL	1 (11) 500 555-0182	2007-10-23	10+ Miles
11425	184	AW00011425	NULL	Ariana	D	Gray	0	1954-08-06	M	NULL	F	ariana5@adventure-works.com	90000.00	4	2	High School	Educación secundaria	Bac + 2	Professional	Profesional	Cadre	1	2	3675 Palms Dr	NULL	1 (11) 500 555-0191	2007-05-26	10+ Miles
11426	156	AW00011426	NULL	Kristopher	NULL	Mehta	0	1953-10-02	M	NULL	M	kristopher12@adventure-works.com	110000.00	3	4	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	4	Herzogstr 328	Einkaufsabteilung	1 (11) 500 555-0181	2007-10-11	10+ Miles
11427	168	AW00011427	NULL	Desiree	S	Dominguez	0	1953-12-18	M	NULL	F	desiree9@adventure-works.com	110000.00	2	5	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	1	2	Holzstr 4222	NULL	1 (11) 500 555-0133	2006-06-22	10+ Miles
11428	173	AW00011428	NULL	Deanna	NULL	Perez	0	1953-08-22	S	NULL	F	deanna24@adventure-works.com	120000.00	2	5	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	2	Marienplatz 56	NULL	1 (11) 500 555-0191	2006-06-07	10+ Miles
11429	218	AW00011429	NULL	Marco	NULL	Lopez	0	1952-07-16	M	NULL	M	marco17@adventure-works.com	80000.00	4	1	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	1	2	313, rue de l'Espace De Schengen	NULL	1 (11) 500 555-0186	2007-06-17	10+ Miles
11430	155	AW00011430	NULL	Casey	K	Yuan	0	1952-03-24	M	NULL	F	casey7@adventure-works.com	90000.00	4	1	High School	Educación secundaria	Bac + 2	Professional	Profesional	Cadre	1	2	Hunzinger Allee 153	NULL	1 (11) 500 555-0184	2007-09-20	10+ Miles
11431	120	AW00011431	NULL	Bryant	NULL	Garcia	0	1952-10-27	M	NULL	M	bryant14@adventure-works.com	110000.00	4	5	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	1	2	Am Gallberg 94	NULL	1 (11) 500 555-0115	2006-06-23	10+ Miles
11432	206	AW00011432	NULL	Dominique	L	Prasad	0	1951-09-11	M	NULL	F	dominique7@adventure-works.com	80000.00	4	2	High School	Educación secundaria	Bac + 2	Professional	Profesional	Cadre	1	2	765, rue Villedo	NULL	1 (11) 500 555-0148	2007-06-13	10+ Miles
11433	224	AW00011433	NULL	Maurice	M	Shan	0	1951-09-02	M	NULL	M	maurice11@adventure-works.com	80000.00	5	2	High School	Educación secundaria	Bac + 2	Professional	Profesional	Cadre	0	2	59, rue Montcalm	NULL	1 (11) 500 555-0130	2007-06-05	2-5 Miles
11434	274	AW00011434	NULL	Andre	NULL	Lopez	0	1951-05-06	M	NULL	M	andre16@adventure-works.com	170000.00	5	5	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	1	4	638 Shangri-la Rd.	NULL	1 (11) 500 555-0111	2007-12-17	0-1 Miles
11435	168	AW00011435	NULL	Robin	NULL	Romero	0	1950-03-06	S	NULL	F	robin5@adventure-works.com	100000.00	3	4	Partial College	Estudios universitarios (en curso)	Baccalauréat	Management	Gestión	Direction	1	4	Hüttenstr 9995	NULL	1 (11) 500 555-0168	2008-07-07	10+ Miles
11436	273	AW00011436	NULL	Taylor	NULL	Cox	0	1950-09-18	M	NULL	F	taylor13@adventure-works.com	160000.00	3	5	Partial College	Estudios universitarios (en curso)	Baccalauréat	Management	Gestión	Direction	0	4	6409 Buckthorn Court	NULL	1 (11) 500 555-0125	2007-11-23	10+ Miles
11437	190	AW00011437	NULL	Alfredo	NULL	Moreno	0	1949-12-17	M	NULL	M	alfredo7@adventure-works.com	90000.00	4	1	High School	Educación secundaria	Bac + 2	Management	Gestión	Direction	1	3	882, rue Villedo	NULL	1 (11) 500 555-0166	2008-06-21	10+ Miles
11438	162	AW00011438	NULL	Jenny	NULL	Nara	0	1949-10-14	M	NULL	F	jenny39@adventure-works.com	130000.00	4	5	High School	Educación secundaria	Bac + 2	Management	Gestión	Direction	1	4	Alderstr 8642	NULL	1 (11) 500 555-0164	2007-08-09	0-1 Miles
11439	217	AW00011439	NULL	Janet	NULL	Munoz	0	1948-05-17	M	NULL	F	janet12@adventure-works.com	90000.00	4	1	High School	Educación secundaria	Bac + 2	Management	Gestión	Direction	0	3	61, rue Pierre-Demoulin	NULL	1 (11) 500 555-0148	2007-06-02	5-10 Miles
11440	187	AW00011440	NULL	Sergio	C	Weber	0	1947-09-27	M	NULL	M	sergio4@adventure-works.com	80000.00	5	0	Partial High School	Educación secundaria (en curso)	Niveau bac	Skilled Manual	Obrero especializado	Technicien	0	2	6, place de Fontenoy	NULL	1 (11) 500 555-0178	2007-09-28	5-10 Miles
11441	192	AW00011441	NULL	Erika	NULL	Gomez	0	1947-06-12	M	NULL	F	erika0@adventure-works.com	90000.00	5	0	Partial High School	Educación secundaria (en curso)	Niveau bac	Skilled Manual	Obrero especializado	Technicien	0	2	2, place Beaubernard	NULL	1 (11) 500 555-0155	2008-07-11	5-10 Miles
11442	224	AW00011442	NULL	Joseph	D	Harris	0	1947-11-14	M	NULL	M	joseph20@adventure-works.com	90000.00	5	0	Partial High School	Educación secundaria (en curso)	Niveau bac	Skilled Manual	Obrero especializado	Technicien	1	2	8, rue des Vendangeurs	NULL	1 (11) 500 555-0116	2008-04-01	10+ Miles
11443	31	AW00011443	NULL	Grace	NULL	Griffin	0	1976-05-22	S	NULL	F	grace67@adventure-works.com	60000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	0	4	9825 Mt. Dell Drive	NULL	1 (11) 500 555-0170	2005-12-08	2-5 Miles
11444	32	AW00011444	NULL	Tina	C	Mehta	0	1976-04-28	M	NULL	F	tina15@adventure-works.com	70000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	1	3	5357 Willow Drive	NULL	1 (11) 500 555-0192	2005-12-02	10+ Miles
11445	15	AW00011445	NULL	Kari	S	Kim	0	1974-07-21	S	NULL	F	kari3@adventure-works.com	70000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	0	3	977 Davona Drive	NULL	1 (11) 500 555-0136	2005-12-07	10+ Miles
11446	5	AW00011446	NULL	Bethany	K	Chander	0	1974-08-12	S	NULL	F	bethany19@adventure-works.com	70000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	0	3	3464 Chilpancingo Park	NULL	1 (11) 500 555-0179	2005-12-19	10+ Miles
11447	25	AW00011447	NULL	Jennifer	NULL	Roberts	0	1974-08-16	M	NULL	F	jennifer15@adventure-works.com	70000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	1	4	618 Natalie Drive	NULL	1 (11) 500 555-0112	2005-12-29	10+ Miles
11448	35	AW00011448	NULL	Kyle	NULL	Patterson	0	1975-04-28	S	NULL	M	kyle5@adventure-works.com	80000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	1	3	5444 Bohon Circle	NULL	1 (11) 500 555-0145	2005-12-17	10+ Miles
11449	37	AW00011449	NULL	Alvin	E	Hu	0	1975-02-02	M	NULL	M	alvin19@adventure-works.com	80000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	1	3	8468 Clifford Court	NULL	1 (11) 500 555-0144	2005-12-20	10+ Miles
11450	28	AW00011450	NULL	Brett	NULL	Mehta	0	1975-11-12	S	NULL	M	brett13@adventure-works.com	130000.00	4	5	High School	Educación secundaria	Bac + 2	Management	Gestión	Direction	1	4	7411 Crivello Avenue	NULL	1 (11) 500 555-0187	2005-12-30	0-1 Miles
11451	10	AW00011451	NULL	Ruben	L	Muñoz	0	1974-11-09	S	NULL	M	ruben30@adventure-works.com	70000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	0	4	3255 Olive Hill	NULL	1 (11) 500 555-0142	2006-01-29	10+ Miles
11452	21	AW00011452	NULL	Erika	A	Rubio	0	1973-11-05	S	NULL	F	erika18@adventure-works.com	80000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	0	3	5065 Maywood Lane	NULL	1 (11) 500 555-0159	2006-01-11	10+ Miles
11453	31	AW00011453	NULL	Stanley	H	Malhotra	0	1973-08-21	S	NULL	M	stanley5@adventure-works.com	80000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	0	3	9218 Old Mt. View Drive	NULL	1 (11) 500 555-0139	2006-01-15	10+ Miles
11454	35	AW00011454	NULL	Melinda	NULL	Navarro	0	1974-04-22	S	NULL	F	melinda5@adventure-works.com	80000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	0	3	1562 Black Walnut	NULL	1 (11) 500 555-0145	2006-01-31	10+ Miles
11455	36	AW00011455	NULL	Ross	NULL	Sanz	0	1974-04-21	M	NULL	M	ross38@adventure-works.com	100000.00	0	5	High School	Educación secundaria	Bac + 2	Management	Gestión	Direction	1	2	6782 First Ave	NULL	1 (11) 500 555-0147	2006-01-01	10+ Miles
11456	17	AW00011456	NULL	Jon	C	Gao	0	1974-07-08	M	NULL	M	jon35@adventure-works.com	120000.00	5	5	Partial High School	Educación secundaria (en curso)	Niveau bac	Professional	Profesional	Cadre	1	4	6455 Garnet Lane	NULL	1 (11) 500 555-0136	2006-01-17	10+ Miles
11457	19	AW00011457	NULL	Jaime	C	Gutierrez	0	1973-05-21	M	NULL	F	jaime12@adventure-works.com	90000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	1	3	6615 Camel Place	NULL	1 (11) 500 555-0173	2006-01-17	10+ Miles
11458	16	AW00011458	NULL	Bianca	K	Liu	0	1973-04-05	M	NULL	F	bianca3@adventure-works.com	100000.00	0	5	High School	Educación secundaria	Bac + 2	Management	Gestión	Direction	1	2	811 Via Cordona	NULL	1 (11) 500 555-0179	2007-10-01	10+ Miles
11459	13	AW00011459	NULL	Tasha	NULL	Deng	0	1972-10-13	S	NULL	F	tasha1@adventure-works.com	80000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	0	3	9627 Kendall Rd	NULL	1 (11) 500 555-0171	2006-01-27	10+ Miles
11460	33	AW00011460	NULL	Melvin	R	Chande	0	1972-10-07	S	NULL	M	melvin13@adventure-works.com	90000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	0	3	5075 Reading Dr.	NULL	1 (11) 500 555-0121	2006-01-21	10+ Miles
